Date,Total_Rainfall,ANOM,Flood_Height_Max,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2/21/2008,12,-1.66,0,78.522,75.000,89.826,4.000,29.678
2/22/2008,5.8,-1.66,0,78.478,74.435,88.130,4.810,29.694
2/23/2008,18.8,-1.66,0,78.083,75.167,91.417,3.792,29.706
2/24/2008,45,-1.66,0,76.565,72.957,88.696,4.136,29.721
2/25/2008,0,-1.66,0,79.167,74.250,85.958,3.708,29.696
2/26/2008,0,-1.66,0,79.958,75.417,86.833,5.409,29.709
2/27/2008,1.8,-1.66,0,80.783,75.087,84.130,5.750,29.716
2/28/2008,0.5,-1.66,0,81.625,76.500,85.500,4.000,29.694
2/29/2008,5.5,-1.66,0,81.500,75.500,83.208,4.208,29.675
3/1/2008,14,-1.21,0,80.583,75.917,86.833,4.375,29.694
3/2/2008,31,-1.21,0,80.708,75.250,84.292,4.870,29.708
3/3/2008,15.5,-1.21,0,80.200,75.040,85.640,4.913,29.689
3/4/2008,11.5,-1.21,0,77.538,74.154,90.423,3.864,29.698
3/5/2008,57.5,-1.21,0,78.292,73.958,87.542,4.087,29.736
3/6/2008,3,-1.21,0,78.958,74.333,86.792,3.818,29.756
3/7/2008,7,-1.21,0,79.042,75.000,88.417,3.826,29.735
3/8/2008,85.8,-1.21,0,78.333,74.500,89.042,4.696,29.718
3/9/2008,22,-1.21,0,81.625,74.375,79.917,6.125,29.680
3/10/2008,7.5,-1.21,0,82.696,76.043,81.435,7.609,29.667
3/11/2008,0,-1.21,0,82.167,76.000,82.708,7.167,29.683
3/12/2008,16,-1.21,0,82.792,76.750,82.625,9.292,29.661
3/13/2008,12,-1.21,0,82.208,75.917,82.000,5.417,29.671
3/14/2008,65.5,-1.21,0,80.917,76.083,86.125,5.500,29.686
3/15/2008,23.3,-1.21,0,80.875,75.333,83.958,5.913,29.683
3/16/2008,12.5,-1.21,0,83.000,76.000,80.739,7.000,29.650
3/17/2008,0,-1.21,0,81.542,76.750,85.833,4.250,29.636
3/18/2008,48.5,-1.21,0,82.708,76.375,82.500,5.917,29.613
3/19/2008,68,-1.21,0,80.417,76.167,87.417,4.750,29.645
3/20/2008,48.8,-1.21,0,78.538,74.769,89.115,5.154,29.640
3/21/2008,0.5,-1.21,0,80.208,74.833,85.125,3.870,29.660
3/22/2008,9.7,-1.21,0,82.261,76.739,84.217,4.478,29.657
3/23/2008,4.8,-1.21,0,81.167,76.750,87.167,3.800,29.679
3/24/2008,35.5,-1.21,0,80.130,76.043,87.826,4.909,29.697
3/25/2008,0.5,-1.21,0,79.625,74.000,84.500,4.042,29.703
3/26/2008,17,-1.21,0,80.727,76.636,87.727,3.278,29.663
3/27/2008,9.8,-1.21,0,80.913,76.652,87.478,1.435,29.695
3/28/2008,4.5,-1.21,0,80.333,76.250,88.167,2.857,29.691
3/29/2008,15.5,-1.21,0,79.654,75.385,87.846,1.880,29.706
3/30/2008,0.5,-1.21,0,80.760,75.480,85.120,1.652,29.678
3/31/2008,6,-1.21,0,80.500,75.208,84.750,2.167,29.685
4/1/2008,40.3,-0.99,0,79.958,75.167,86.458,2.304,29.739
4/2/2008,7.5,-0.99,0,81.043,75.087,83.478,2.870,29.728
4/3/2008,0,-0.99,0,82.292,75.417,80.583,2.348,29.704
4/4/2008,5.5,-0.99,0,82.040,76.760,84.880,2.565,29.682
4/5/2008,7.5,-0.99,0,81.542,75.333,82.542,1.952,29.718
4/6/2008,6,-0.99,0,82.542,76.625,83.042,2.708,29.740
4/7/2008,0,-0.99,0,82.304,76.478,83.304,4.950,29.700
4/8/2008,0.5,-0.99,0,84.217,76.609,79.000,4.304,29.639
4/9/2008,39.5,-0.99,0,82.304,77.174,84.522,4.364,29.647
4/10/2008,29.5,-0.99,0,77.913,74.739,90.870,3.565,29.683
4/11/2008,4,-0.99,0,80.960,75.880,84.960,3.958,29.644
4/12/2008,17.5,-0.99,0,82.583,76.500,82.583,6.167,29.640
4/13/2008,13,-0.99,0,81.565,76.826,86.217,4.435,29.635
4/14/2008,0,-0.99,0,81.261,75.087,82.652,4.261,29.638
4/15/2008,4.5,-0.99,0,82.174,76.043,82.609,4.391,29.622
4/16/2008,25,-0.99,0,82.864,76.545,82.318,4.571,29.650
4/17/2008,40.5,-0.99,0,83.042,76.667,81.833,3.167,29.641
4/18/2008,41.5,-0.99,0,79.696,74.739,85.652,4.391,29.647
4/19/2008,23.5,-0.99,0,82.625,77.500,84.917,3.417,29.611
4/20/2008,14.3,-0.99,0,82.000,77.435,86.435,4.652,29.592
4/21/2008,18.5,-0.99,0,82.286,77.381,85.571,4.350,29.581
4/22/2008,1.5,-0.99,0,81.435,76.652,86.304,3.652,29.630
4/23/2008,30.5,-0.99,0,81.522,76.826,86.087,3.500,29.683
4/24/2008,4,-0.99,0,81.125,76.417,86.167,4.318,29.694
4/25/2008,15.8,-0.99,0,81.261,75.696,83.609,5.957,29.729
4/26/2008,0,-0.99,0,81.696,74.565,80.348,3.500,29.710
4/27/2008,1.5,-0.99,0,82.083,76.083,83.125,3.150,29.654
4/28/2008,0,-0.99,0,83.042,75.750,79.792,3.045,29.629
4/29/2008,0,-0.99,0,83.042,77.167,83.042,3.955,29.643
4/30/2008,10,-0.99,0,81.500,76.417,85.667,4.292,29.678
5/1/2008,0,-0.84,0,82.091,75.182,81.227,4.273,29.670
5/2/2008,17,-0.84,0,82.375,75.917,82.000,3.333,29.629
5/3/2008,0,-0.84,0,80.609,73.565,80.261,5.609,29.686
5/4/2008,0,-0.84,0,82.750,74.000,76.333,3.682,29.694
5/5/2008,0,-0.84,0,83.682,75.636,78.182,2.857,29.687
5/6/2008,0,-0.84,0,82.833,77.250,84.083,2.826,29.675
5/7/2008,0,-0.84,0,82.958,76.167,81.250,3.545,29.683
5/8/2008,10,-0.84,0,82.773,76.818,83.000,4.045,29.674
5/9/2008,16,-0.84,0,82.600,75.400,80.560,5.360,29.661
5/10/2008,8,-0.84,0,81.208,75.083,82.625,4.167,29.659
5/11/2008,44.5,-0.84,0,79.708,74.042,83.625,7.625,29.668
5/12/2008,0,-0.84,0,80.522,73.913,81.043,4.261,29.685
5/13/2008,38,-0.84,0,79.600,75.160,87.240,4.550,29.695
5/14/2008,11.5,-0.84,0,79.542,73.625,82.958,6.542,29.679
5/15/2008,75.5,-0.84,0,81.125,75.167,83.000,6.375,29.689
5/16/2008,22,-0.84,0,80.174,74.478,83.652,6.304,29.737
5/17/2008,0,-0.84,0,81.000,75.167,83.875,3.783,29.710
5/18/2008,0,-0.84,0,83.167,77.000,82.708,3.250,29.686
5/19/2008,0,-0.84,0,83.917,78.333,83.750,3.318,29.706
5/20/2008,0,-0.84,0,83.667,77.000,81.083,3.500,29.715
5/21/2008,0,-0.84,0,84.304,75.130,75.087,4.696,29.716
5/22/2008,0,-0.84,0,84.500,73.636,71.409,6.429,29.682
5/23/2008,58,-0.84,0,83.875,77.500,81.542,4.636,29.671
5/24/2008,75.8,-0.84,0,83.000,77.333,83.750,3.458,29.649
5/25/2008,0,-0.84,0,82.125,76.333,83.583,3.409,29.671
5/26/2008,6,-0.84,0,80.833,75.917,85.875,4.478,29.701
5/27/2008,0,-0.84,0,81.292,75.750,84.250,3.400,29.700
5/28/2008,9,-0.84,0,81.000,76.083,85.667,3.875,29.685
5/29/2008,0,-0.84,0,83.250,76.167,80.125,4.458,29.659
5/30/2008,0,-0.84,0,82.250,77.000,84.667,3.417,29.665
5/31/2008,28.5,-0.84,0,80.958,77.083,88.583,3.682,29.684
6/1/2008,5.8,-0.68,0,81.435,75.609,83.565,4.130,29.673
6/2/2008,0,-0.68,0,82.167,75.500,81.208,4.333,29.676
6/3/2008,91.5,-0.68,0,83.000,76.000,80.654,5.600,29.693
6/4/2008,12,-0.68,0,83.083,75.667,79.375,4.833,29.691
6/5/2008,35.1,-0.68,0,81.958,77.250,86.417,4.118,29.651
6/6/2008,35.4,-0.68,0,82.040,76.120,82.920,4.833,29.647
6/7/2008,20,-0.68,0,79.042,75.583,89.958,4.882,29.691
6/8/2008,16,-0.68,0,81.080,75.960,85.440,4.667,29.682
6/9/2008,45.5,-0.68,0,78.192,75.154,90.962,6.619,29.706
6/10/2008,9.5,-0.68,0,79.609,74.130,84.174,4.174,29.717
6/11/2008,0,-0.68,0,82.167,76.833,84.583,2.696,29.708
6/12/2008,0.5,-0.68,0,83.125,76.125,80.792,3.250,29.705
6/13/2008,0.5,-0.68,0,81.625,75.917,83.917,3.409,29.699
6/14/2008,2,-0.68,0,79.440,74.560,86.360,3.545,29.720
6/15/2008,0,-0.68,0,81.542,76.042,84.625,3.087,29.694
6/16/2008,3.5,-0.68,0,82.292,74.500,78.875,4.167,29.704
6/17/2008,0,-0.68,0,82.360,76.520,83.000,3.000,29.698
6/18/2008,0,-0.68,0,83.125,76.333,81.083,3.217,29.708
6/19/2008,0,-0.68,0,83.167,76.417,81.167,3.739,29.709
6/20/2008,21,-0.68,0,79.600,74.920,86.480,5.560,29.712
6/21/2008,4,-0.68,0,79.042,73.208,83.458,4.958,29.675
6/22/2008,0,-0.68,0,79.875,74.917,85.708,4.042,29.661
6/23/2008,0,-0.68,0,81.625,74.083,79.208,3.750,29.656
6/24/2008,0,-0.68,0,83.500,77.708,83.250,3.682,29.664
6/25/2008,0.5,-0.68,0,83.913,77.696,82.174,3.182,29.715
6/26/2008,1,-0.68,0,84.375,75.708,76.750,4.583,29.716
6/27/2008,5,-0.68,0,83.042,74.708,77.958,4.000,29.720
6/28/2008,10,-0.68,0,83.292,75.208,78.167,3.478,29.720
6/29/2008,41,-0.68,0,83.750,75.917,78.750,4.625,29.704
6/30/2008,78,-0.68,0,82.080,76.120,83.600,3.348,29.702
7/1/2008,16.5,-0.3,0,80.833,75.250,84.167,3.905,29.741
7/2/2008,72.5,-0.3,0,78.375,74.042,87.792,6.250,29.770
7/3/2008,0.5,-0.3,0,80.625,74.583,83.042,4.083,29.734
7/4/2008,23.5,-0.3,0,79.583,75.292,87.708,4.842,29.730
7/5/2008,0.5,-0.3,0,79.542,75.083,87.000,4.067,29.726
7/6/2008,0,-0.3,0,81.870,76.217,83.739,3.111,29.689
7/7/2008,1.5,-0.3,0,84.083,77.167,80.708,4.667,29.650
7/8/2008,31,-0.3,0,82.640,77.480,85.040,5.048,29.683
7/9/2008,13.5,-0.3,0,81.560,75.240,82.360,5.227,29.732
7/10/2008,22,-0.3,0,81.042,76.000,85.333,4.316,29.731
7/11/2008,27.5,-0.3,0,79.333,75.583,89.208,4.688,29.703
7/12/2008,0,-0.3,0,81.625,74.500,80.417,3.944,29.674
7/13/2008,0,-0.3,0,82.958,75.917,80.250,5.600,29.676
7/14/2008,6.1,-0.3,0,81.417,76.333,84.833,3.471,29.699
7/15/2008,17,-0.3,0,79.680,76.040,89.600,3.095,29.672
7/16/2008,19.5,-0.3,0,75.000,75.000,100.000,2.000,29.720
7/17/2008,6,-0.3,0,80.917,74.833,83.000,3.667,29.648
7/18/2008,2.5,-0.3,0,81.640,75.720,83.240,5.526,29.660
7/19/2008,3.5,-0.3,0,79.739,76.304,89.565,3.667,29.678
7/20/2008,11.5,-0.3,0,80.583,75.833,86.208,4.813,29.695
7/21/2008,36.5,-0.3,0,81.167,76.083,85.292,4.300,29.660
7/22/2008,0.5,-0.3,0,80.130,74.087,83.304,6.952,29.653
7/23/2008,0,-0.3,0,80.708,73.458,79.875,5.700,29.674
7/24/2008,2.5,-0.3,0,80.000,74.625,84.875,6.316,29.666
7/25/2008,41,-0.3,0,83.217,75.739,79.696,5.833,29.650
7/26/2008,9.5,-0.3,0,79.000,74.250,86.333,6.130,29.688
7/27/2008,29.5,-0.3,0,79.667,73.625,82.750,7.708,29.704
7/28/2008,1,-0.3,0,78.708,73.375,84.292,4.435,29.726
7/29/2008,0,-0.3,0,82.750,74.792,79.250,2.929,29.686
7/30/2008,0,-0.3,0,82.583,73.833,76.333,3.444,29.666
7/31/2008,0,-0.3,0,81.292,75.750,84.125,3.231,29.689
8/1/2008,0,-0.13,0,82.478,76.739,83.348,3.579,29.674
8/2/2008,0,-0.13,0,82.318,76.636,83.909,4.421,29.667
8/3/2008,3,-0.13,0,81.318,75.500,83.409,4.563,29.678
8/4/2008,59,-0.13,0,82.125,75.917,82.208,4.647,29.685
8/5/2008,0.5,-0.13,0,83.500,76.417,80.042,2.944,29.668
8/6/2008,21,-0.13,0,81.167,75.958,85.542,4.429,29.643
8/7/2008,6,-0.13,0,83.125,75.583,79.125,3.647,29.629
8/8/2008,0.5,-0.13,0,81.833,74.417,79.542,3.750,29.673
8/9/2008,0,-0.13,0,83.240,76.080,79.920,3.929,29.673
8/10/2008,0,-0.13,0,84.261,74.826,74.565,2.692,29.668
8/11/2008,31.5,-0.13,0,81.333,74.792,82.167,4.529,29.689
8/12/2008,1,-0.13,0,80.091,72.727,78.909,3.316,29.730
8/13/2008,20.5,-0.13,0,82.333,75.250,80.750,4.200,29.730
8/14/2008,4.5,-0.13,0,82.417,74.667,78.542,3.316,29.700
8/15/2008,0,-0.13,0,82.130,75.130,80.478,4.722,29.678
8/16/2008,5,-0.13,0,81.043,74.304,81.174,6.000,29.687
8/17/2008,0,-0.13,0,82.750,73.333,75.042,2.895,29.699
8/18/2008,0,-0.13,0,82.609,75.957,81.130,4.125,29.699
8/19/2008,0,-0.13,0,82.292,76.750,83.625,3.190,29.716
8/20/2008,0,-0.13,0,80.826,75.652,84.826,3.368,29.719
8/21/2008,4,-0.13,0,82.167,76.917,84.792,2.947,29.693
8/22/2008,7,-0.13,0,82.739,77.174,84.000,3.938,29.676
8/23/2008,56.5,-0.13,0,81.600,76.880,86.200,5.048,29.668
8/24/2008,16.3,-0.13,0,79.833,75.917,88.417,4.900,29.703
8/25/2008,10.5,-0.13,0,80.000,75.880,87.840,4.190,29.696
8/26/2008,1.5,-0.13,0,79.917,75.250,86.583,4.158,29.688
8/27/2008,6,-0.13,0,81.217,76.478,86.478,4.625,29.677
8/28/2008,0,-0.13,0,82.130,76.000,82.609,4.412,29.677
8/29/2008,9.6,-0.13,0,82.304,76.478,83.087,4.647,29.673
8/30/2008,31,-0.13,0,79.292,75.750,89.542,4.250,29.685
8/31/2008,3.5,-0.13,0,80.652,74.652,83.261,4.556,29.693
9/1/2008,1,-0.25,0,81.458,76.083,84.583,4.100,29.701
9/2/2008,4.5,-0.25,0,83.217,76.739,81.652,4.850,29.674
9/3/2008,29,-0.25,0,80.407,75.333,84.852,6.154,29.671
9/4/2008,0,-0.25,0,80.667,75.583,85.333,4.000,29.673
9/5/2008,5.8,-0.25,0,79.400,75.880,89.680,3.625,29.686
9/6/2008,60.5,-0.25,0,80.160,75.320,86.120,5.280,29.660
9/7/2008,0.5,-0.25,0,79.917,74.167,84.000,7.792,29.655
9/8/2008,0.5,-0.25,0,79.917,74.667,85.208,4.333,29.664
9/9/2008,41.5,-0.25,0,82.208,74.583,79.167,4.556,29.656
9/10/2008,7.3,-0.25,0,81.250,74.333,80.458,5.739,29.678
9/11/2008,0.5,-0.25,0,82.250,73.667,76.333,3.722,29.674
9/12/2008,0,-0.25,0,81.880,75.960,83.040,4.813,29.696
9/13/2008,0,-0.25,0,83.708,74.792,76.458,2.889,29.715
9/14/2008,31.5,-0.25,0,83.042,75.292,79.375,6.188,29.726
9/15/2008,50.5,-0.25,0,83.250,74.458,76.083,6.375,29.706
9/16/2008,28.5,-0.25,0,80.000,74.250,83.917,6.455,29.726
9/17/2008,14,-0.25,0,77.480,73.280,88.080,5.571,29.780
9/18/2008,0,-0.25,0,79.458,74.333,85.458,4.750,29.756
9/19/2008,0,-0.25,0,82.522,76.043,81.565,4.600,29.717
9/20/2008,0,-0.25,0,82.833,75.125,79.792,3.231,29.724
9/21/2008,8.5,-0.25,0,81.609,74.130,79.435,5.000,29.712
9/22/2008,17,-0.25,0,80.826,73.261,79.043,5.870,29.691
9/23/2008,0,-0.25,0,83.417,72.708,71.125,7.042,29.668
9/24/2008,0,-0.25,0,83.364,74.500,76.000,4.526,29.683
9/25/2008,0,-0.25,0,82.875,74.333,77.000,4.632,29.710
9/26/2008,0,-0.25,0,83.292,75.125,78.000,4.500,29.706
9/27/2008,8.8,-0.25,0,81.565,75.391,82.522,5.818,29.704
9/28/2008,0.5,-0.25,0,81.500,75.708,83.375,4.067,29.694
9/29/2008,0.5,-0.25,0,82.200,76.840,84.760,3.733,29.686
9/30/2008,0,-0.25,0,83.542,76.417,80.250,5.389,29.681
10/1/2008,0,-0.35,0,83.292,76.167,80.208,4.462,29.700
10/2/2008,192.5,-0.35,0,80.720,75.240,84.520,5.636,29.732
10/3/2008,0,-0.35,0,80.750,74.750,82.875,4.647,29.716
10/4/2008,64,-0.35,0,81.391,77.261,87.565,5.316,29.699
10/5/2008,62.5,-0.35,0,78.167,75.667,92.542,3.313,29.733
10/6/2008,13,-0.35,0,79.417,75.833,89.542,3.286,29.744
10/7/2008,1.8,-0.35,0,81.542,75.583,83.000,3.944,29.725
10/8/2008,3,-0.35,0,81.840,75.240,81.440,4.043,29.708
10/9/2008,1,-0.35,0,80.087,75.609,87.000,5.650,29.724
10/10/2008,74.5,-0.35,0,83.120,76.080,80.360,5.600,29.696
10/11/2008,1.2,-0.35,0,81.792,76.167,83.958,4.429,29.696
10/12/2008,7.8,-0.35,0,81.478,76.304,85.130,3.765,29.687
10/13/2008,68.5,-0.35,0,80.667,76.667,88.042,4.556,29.698
10/14/2008,6,-0.35,0,80.652,76.217,86.957,3.667,29.727
10/15/2008,3.5,-0.35,0,83.190,76.619,81.476,5.048,29.680
10/16/2008,46.5,-0.35,0,82.636,77.727,85.818,4.824,29.625
10/17/2008,25.5,-0.35,0,81.667,76.083,84.125,4.381,29.646
10/18/2008,20,-0.35,0,82.500,77.583,85.333,4.150,29.660
10/19/2008,3,-0.35,0,82.167,77.417,86.042,3.682,29.649
10/20/2008,0,-0.35,0,81.680,77.560,87.760,3.421,29.644
10/21/2008,21.3,-0.35,0,84.609,78.565,82.609,4.000,29.623
10/22/2008,58,-0.35,0,82.333,78.083,87.250,5.174,29.630
10/23/2008,26.5,-0.35,0,80.458,76.500,88.375,4.565,29.684
10/24/2008,40.5,-0.35,0,80.240,76.040,87.840,5.381,29.745
10/25/2008,21.5,-0.35,0,75.692,74.769,97.231,3.591,29.781
10/26/2008,70.3,-0.35,0,74.917,73.125,94.375,5.500,29.776
10/27/2008,0,-0.35,0,79.125,73.417,83.958,4.609,29.726
10/28/2008,0,-0.35,0,81.875,73.750,77.250,5.833,29.700
10/29/2008,0,-0.35,0,83.125,75.000,78.208,4.429,29.710
10/30/2008,0,-0.35,0,83.500,76.208,80.167,3.444,29.733
10/31/2008,37.5,-0.35,0,79.375,75.125,87.583,4.250,29.750
11/1/2008,0,-0.46,0,80.391,74.391,83.348,3.905,29.734
11/2/2008,1.5,-0.46,0,81.500,75.083,81.917,3.714,29.706
11/3/2008,2.8,-0.46,0,80.792,76.000,86.208,4.105,29.738
11/4/2008,54,-0.46,0,80.261,75.696,86.913,5.000,29.706
11/5/2008,28.8,-0.46,0,79.542,75.583,88.458,4.550,29.664
11/6/2008,5.5,-0.46,0,81.583,77.417,87.708,3.632,29.634
11/7/2008,24,-0.46,0,83.130,75.609,79.348,3.957,29.648
11/8/2008,7,-0.46,0,83.304,76.652,81.391,4.100,29.643
11/9/2008,53,-0.46,0,80.750,76.583,87.917,3.450,29.673
11/10/2008,23.5,-0.46,0,81.625,75.667,83.333,5.000,29.686
11/11/2008,106,-0.46,0,82.625,76.917,83.667,6.000,29.660
11/12/2008,12.9,-0.46,0,82.250,75.333,81.167,8.625,29.618
11/13/2008,34.5,-0.46,0,81.478,75.783,84.043,5.714,29.642
11/14/2008,0.5,-0.46,0,81.545,76.909,86.455,2.850,29.640
11/15/2008,0,-0.46,0,80.125,77.167,90.917,2.923,29.626
11/16/2008,56,-0.46,0,82.083,76.917,85.000,5.063,29.600
11/17/2008,28,-0.46,0,82.500,77.000,84.500,5.316,29.599
11/18/2008,11,-0.46,0,84.174,77.696,80.826,5.565,29.607
11/19/2008,3.5,-0.46,0,84.261,76.739,79.217,5.952,29.640
11/20/2008,17,-0.46,0,80.417,77.667,91.708,3.813,29.659
11/21/2008,12.5,-0.46,0,81.250,77.000,87.542,5.087,29.679
11/22/2008,0,-0.46,0,80.125,75.917,87.875,3.529,29.719
11/23/2008,8.5,-0.46,0,82.478,76.826,83.826,5.000,29.674
11/24/2008,18,-0.46,0,81.696,77.522,88.087,3.667,29.656
11/25/2008,49,-0.46,0,81.217,76.565,87.043,4.261,29.682
11/26/2008,0.5,-0.46,0,81.083,76.250,86.208,4.050,29.685
11/27/2008,22.5,-0.46,0,81.833,76.750,85.750,3.368,29.690
11/28/2008,5,-0.46,0,79.542,75.417,87.792,4.458,29.738
11/29/2008,72.3,-0.46,0,82.875,77.250,83.417,6.304,29.741
11/30/2008,0,-0.46,0,82.958,78.417,86.333,3.438,29.730
12/1/2008,0,-0.86,0,82.417,77.667,86.125,3.909,29.700
12/2/2008,23,-0.86,0,82.375,76.167,82.667,4.792,29.663
12/3/2008,9.5,-0.86,0,83.455,75.773,79.227,4.952,29.631
12/4/2008,10.3,-0.86,0,81.154,76.077,85.654,5.885,29.668
12/5/2008,20.5,-0.86,0,80.625,77.000,89.125,4.435,29.708
12/6/2008,1,-0.86,0,80.792,75.750,86.125,3.400,29.696
12/7/2008,5.5,-0.86,0,80.458,76.083,87.125,5.200,29.695
12/8/2008,2,-0.86,0,80.609,76.043,87.043,3.333,29.695
12/9/2008,2,-0.86,0,81.261,76.043,84.913,4.895,29.670
12/10/2008,0,-0.86,0,81.522,76.913,86.391,4.435,29.677
12/11/2008,2.5,-0.86,0,80.667,76.167,86.417,3.364,29.678
12/12/2008,0,-0.86,0,82.000,77.167,85.333,5.111,29.663
12/13/2008,30,-0.86,0,81.917,78.833,90.167,4.611,29.669
12/14/2008,4.5,-0.86,0,82.304,77.435,85.783,5.421,29.660
12/15/2008,0.5,-0.86,0,84.250,77.250,80.000,7.042,29.638
12/16/2008,8.5,-0.86,0,83.792,76.583,79.500,7.625,29.648
12/17/2008,16,-0.86,0,82.500,76.250,81.708,4.565,29.693
12/18/2008,11.5,-0.86,0,82.957,75.957,80.000,9.217,29.681
12/19/2008,0,-0.86,0,83.609,75.870,77.826,8.696,29.650
12/20/2008,2.5,-0.86,0,82.286,77.571,85.810,5.278,29.653
12/21/2008,9,-0.86,0,82.083,77.000,84.708,5.950,29.641
12/22/2008,0,-0.86,0,83.391,77.087,81.826,5.955,29.648
12/23/2008,0,-0.86,0,83.250,77.667,83.500,7.000,29.631
12/24/2008,3,-0.86,0,84.957,76.130,75.870,6.217,29.605
12/25/2008,14.5,-0.86,0,82.077,77.077,85.462,4.923,29.637
12/26/2008,1,-0.86,0,79.750,75.833,88.375,5.583,29.675
12/27/2008,4,-0.86,0,79.458,76.500,91.125,4.250,29.658
12/28/2008,0,-0.86,0,82.583,76.750,83.500,3.182,29.636
12/29/2008,6,-0.86,0,81.435,76.913,86.957,4.474,29.635
12/30/2008,0.5,-0.86,0,81.292,74.500,81.000,4.783,29.674
12/31/2008,0,-0.86,0,80.208,75.167,85.167,5.684,29.649
1/1/2009,0,-0.89,0,81.130,75.435,84.087,3.636,29.648
1/2/2009,0,-0.89,0,80.292,75.833,87.042,3.895,29.656
1/3/2009,0,-0.89,0,78.250,75.500,91.833,4.750,29.681
1/4/2009,0,-0.89,0,79.423,76.077,90.269,3.696,29.691
1/5/2009,0,-0.89,0,80.250,74.417,83.708,3.950,29.661
1/6/2009,0,-0.89,0,79.917,76.333,89.583,3.571,29.686
1/7/2009,0,-0.89,0,80.417,75.667,86.208,2.957,29.701
1/8/2009,0,-0.89,0,81.480,77.400,87.640,7.120,29.701
1/9/2009,0,-0.89,0,80.870,77.522,89.870,4.286,29.687
1/10/2009,0,-0.89,0,77.875,74.833,91.417,4.467,29.684
1/11/2009,0,-0.89,0,78.304,74.913,90.130,5.722,29.685
1/12/2009,0,-0.89,0,76.333,74.000,93.417,5.625,29.770
1/13/2009,0,-0.89,0,76.636,74.636,94.182,7.429,29.796
1/14/2009,0,-0.89,0,79.591,74.818,86.545,8.091,29.770
1/15/2009,0,-0.89,0,80.609,74.435,82.609,7.455,29.766
1/16/2009,0,-0.89,0,80.739,74.652,82.870,10.957,29.772
1/17/2009,0,-0.89,0,81.750,73.625,77.375,11.500,29.750
1/18/2009,0,-0.89,0,80.792,75.583,85.250,9.292,29.731
1/19/2009,0,-0.89,0,78.833,76.333,93.083,6.500,29.708
1/20/2009,0,-0.89,0,79.346,76.615,91.846,5.346,29.685
1/21/2009,0,-0.89,0,78.917,75.417,89.833,3.500,29.699
1/22/2009,0,-0.89,0,80.833,77.167,88.958,3.929,29.654
1/23/2009,0,-0.89,0,80.792,77.500,89.833,4.474,29.673
1/24/2009,0,-0.89,0,80.500,76.083,86.833,7.417,29.696
1/25/2009,0,-0.89,0,81.591,76.636,85.455,10.318,29.695
1/26/2009,0,-0.89,0,81.458,77.333,87.833,7.083,29.690
1/27/2009,0,-0.89,0,81.524,76.810,86.143,9.286,29.697
1/28/2009,0,-0.89,0,81.042,77.250,88.625,9.458,29.666
1/29/2009,0,-0.89,0,81.833,77.500,86.917,8.958,29.648
1/30/2009,0,-0.89,0,81.318,77.273,88.136,9.591,29.645
1/31/2009,0,-0.89,0,80.920,76.840,88.040,10.680,29.666
2/1/2009,0,-0.79,0,80.583,77.083,89.500,8.417,29.706
2/2/2009,0,-0.79,0,78.182,75.545,92.273,7.722,29.693
2/3/2009,0,-0.79,0,79.583,76.500,90.958,9.167,29.681
2/4/2009,0,-0.79,0,79.417,75.167,88.083,7.043,29.691
2/5/2009,0,-0.79,0,79.292,73.917,84.833,8.708,29.689
2/6/2009,0,-0.79,0,74.583,72.667,94.583,4.647,29.739
2/7/2009,0,-0.79,0,77.000,74.304,92.348,2.500,29.710
2/8/2009,0.5,-0.79,0,78.708,75.917,91.875,5.188,29.720
2/9/2009,1.5,-0.79,0,79.200,76.760,92.640,5.294,29.713
2/10/2009,0,-0.79,0,79.435,76.304,90.826,4.444,29.711
2/11/2009,0,-0.79,0,81.208,75.333,83.750,5.652,29.699
2/12/2009,0,-0.79,0,81.087,75.435,84.174,4.235,29.686
2/13/2009,0,-0.79,0,80.958,76.583,87.208,3.143,29.668
2/14/2009,12,-0.79,0,79.875,75.833,87.750,4.611,29.679
2/15/2009,4.5,-0.79,0,80.652,75.609,85.261,3.111,29.702
2/16/2009,0,-0.79,0,81.458,76.750,86.167,5.500,29.700
2/17/2009,3.5,-0.79,0,81.174,75.174,82.913,3.895,29.699
2/18/2009,0.5,-0.79,0,83.304,76.565,80.913,6.783,29.653
2/19/2009,6,-0.79,0,83.750,77.583,82.333,7.091,29.650
2/20/2009,19,-0.79,0,82.458,77.833,86.125,8.955,29.688
2/21/2009,12,-0.79,0,80.696,77.261,89.957,3.636,29.669
2/22/2009,5.5,-0.79,0,80.542,76.667,88.542,5.333,29.636
2/23/2009,55.5,-0.79,0,81.652,76.565,85.522,4.905,29.634
2/24/2009,0.5,-0.79,0,81.417,75.583,83.125,5.333,29.661
2/25/2009,9,-0.79,0,81.500,77.083,87.083,5.412,29.645
2/26/2009,33.5,-0.79,0,80.583,76.917,88.958,4.111,29.645
2/27/2009,39.5,-0.79,0,82.292,77.750,86.542,5.850,29.639
2/28/2009,18,-0.79,0,80.917,75.750,85.708,5.375,29.644
3/1/2009,3,-0.7,0,81.913,76.739,85.000,6.800,29.642
3/2/2009,12.5,-0.7,0,80.583,76.417,87.583,6.350,29.664
3/3/2009,0.5,-0.7,0,81.208,77.083,87.625,4.250,29.665
3/4/2009,5.5,-0.7,0,81.630,76.926,86.370,5.591,29.666
